CUSTOMER_ID,no_accounts,amt_borrowed
26940710067,1,55985
58390720039,1,100000
60402410074,1,50000
91465720098,1,27925.77
8613720058,1,100600
31328820012,1,34000
43432820029,1,52250
58949230090,1,38466.56
9274520039,1,69826.47
21001820097,1,51292.8
34398120058,1,236830
52083720074,1,8938.97
56610910012,3,179970.03
70504710077,1,61109.55
65029520074,1,35049.2
84054010088,1,47832.58
6118720094,1,11374.74
23517720029,1,71234
44808810035,1,59129.98
55189400064,1,56114.48
69618800048,1,16428
86550020065,1,58690
10095211001,1,31050.83
10535610023,1,29100
28143800093,1,271091.76
28476620082,1,33450
29368900014,2,93797.17
35815720092,1,67500
37871620044,1,103450
45306520083,1,43827
53888620067,1,22890
70562920099,1,9650
99456920027,1,27336
18131031005,1,103776
21977820013,1,46210
37126120058,1,102777
42077820096,1,21991.69
52112820091,1,25490
58848810045,1,75665
70919210090,1,22550
70937520009,1,49500
71036810054,1,110000
90465220080,1,11763.19
89743820062,1,22361
1886620077,1,29080
21679620048,1,32087
38308620058,1,29000
40813410003,1,65000
48908720094,1,36714.75
10991530094,1,25512.43
47488921003,2,63843.94
42845600089,1,50000
53494320088,1,60000
64736020082,1,7042.93
5410031005,1,68360
10513910017,1,7564.49
20583620030,1,5130
38010220035,9,1763842.38
42577820017,1,57819.97
61219010093,1,56599
81716420091,1,20000
99149710089,1,151250
61551321002,1,55750
62448620017,1,121000
55436900059,1,83270
86979110063,1,51062
24536500042,1,58200
54459900049,1,47000
48316720090,1,10530.75
49848420026,1,51835
68112920005,1,47121.13
23829910083,1,35000
25190921003,1,17131
35627320032,1,236980
67238800055,1,125002.06
77663720055,1,14350
74340710078,1,115500
7473521000,1,77681.29
30202820012,1,37021.35
63309820013,1,50450
674710033,1,339963.48
4390910082,1,354365
8056100082,1,53153.85
38364720029,1,67841
44352620048,1,211945.12
55128220035,1,65000
68533720079,1,15000
76557010047,1,185000.01
73838720033,1,59869.25
83185920028,1,30000
93633820063,1,24202
99148720031,1,40818
7320820093,1,34540
23101821002,1,73000
38893900092,1,50000
36093710099,1,17452.93
41892620061,1,75990
57559620048,1,232382
86018220087,1,68000
89807220059,1,420450
90319610013,1,411565
95518821000,4,11664.82
97436620087,1,11371.3
2673520093,1,38000
15499010073,1,141572.2
61873720057,1,52420.44
57816530095,1,5788.66
88086620081,1,67100
14493920098,1,37800
24303720036,1,100000
42296520034,1,85798.57
53042620071,2,113452.4
75844520037,1,218733.3
71097520085,1,50435
73712520087,1,93357
73984520021,1,137990
92982510034,1,25450
5907921003,1,60000
18951920094,1,48366.22
31988520058,1,18600
52324320080,1,94800
63091420040,1,46350
69843910024,1,60970.79
83330220096,1,68433.91
85796920026,1,42889
88778610044,1,59000
16377520029,1,29279.7
53633820067,1,63600
79072820096,1,82042.52
74256720038,1,37950
94069620048,1,67000
89223820093,1,54408.01
57649610054,1,261250
76703620055,1,102450
7691721000,1,29000
12629420078,1,213970
79104610094,1,14151
73911620080,1,785095.96
20573720054,1,19410.6
33568030094,1,77609.8
62367320063,1,60000
64163710077,1,45319
76671510037,1,229780
91079021002,2,90780
89400820095,1,12750
3194320099,1,346096.6
10246700022,1,5437
41487020011,1,4968.4
84104720070,1,42000
85302910080,1,64855.68
90542320027,1,59889.6
90911031002,1,59954.81
93789100070,1,69880.6
94522510032,1,28495.23
97818720032,1,50000
2102821001,1,35756
12822720064,1,91016.06
14531411009,1,123000
16063620019,1,65000
73390310019,1,81595.01
79948120087,1,126500
94773720077,1,60500
99536820018,1,22341.28
1304320091,1,6020
4812030094,1,30672.64
4953720072,1,26161.37
9917260008,1,29990
33457220098,1,7950.91
51259121004,1,5486.5
60306310049,2,113000
76431620077,1,68160.44
82874710072,5,521766.07
87840031007,1,7028.61
11950710050,1,62065
38513820067,1,18900
37775220075,1,220000
44210720043,1,71930
49466521008,1,34250
66435620059,1,114698
38028720097,1,40000
55630200099,2,189897.33
57236410097,1,40000
56085620016,1,40111.88
75600720075,1,90000
84249820013,1,68651.91
94291820091,1,2023.68
16784810031,1,127304.98
24051720098,1,46945.57
24748720039,2,124900.01
46772820096,1,54450
62911031004,1,118000
99313310045,1,69000
16429820016,1,74450
20861820092,1,29960
38183720011,1,148000
23833520029,1,99807
66409610041,5,164286.68
73499110002,1,45000
89141420037,1,95590
26900007,1,138219
3486821004,1,34377
28199320056,1,66986.01
33383720056,1,35575
41089020067,1,57042.26
45052110091,1,667223.7
98536720098,1,47869
52387520012,1,11272
70009820017,1,25490
76586520089,1,61073.95
73352820018,1,19600
85380820021,1,4914.5
93183720072,1,102640
3456620084,1,114000
13023420035,1,73500
19028510096,1,45034.92
29035530094,1,90450
35271000010,1,20900
40393720012,1,55000
43139620044,1,75000
87033530096,1,37995.1
29550130095,1,290000
35155320068,1,250000
40463800027,1,220000
54839820016,2,82935.6
78299220031,1,23985
80157921003,1,83771.48
80630710034,1,231067.73
1029310074,1,60000
10129820017,1,61500
10359820012,1,12046.44
23356720094,1,77024.16
45316700029,1,64387.5
43438120015,1,100000
53857720022,1,35000
54487921007,2,131727.46
47896920026,1,49000
60499400074,1,10000
67671020076,1,83375.42
98805920099,1,21295
44076920027,2,71166.01
68043720076,2,68666
83933720057,1,5801.62
86494620022,1,60000
12549620045,1,60224
25378120099,1,30000
32591820022,2,210429.51
35286310089,1,68116.33
46593560006,1,17437.5
44407620054,2,87945
66409720064,1,172325
85797920095,1,48600
96874510043,1,40738.5
15478030091,1,50000
13094720019,1,47940
21999620047,2,115356.01
36382720015,1,46500
54532200090,1,50090
47776720038,1,103385.79
60494530099,1,61753.54
61923530092,1,104160
78100720056,1,83717.5
86327010067,2,74821.64
10686620085,1,56720
16791420074,1,231527
25789620047,1,60830
28589610091,1,150000
29520620042,1,22600
83958720037,1,39952
92496720095,1,23450
7968800036,1,177465
38781520036,1,190118.1
38824110054,1,47035
30351310067,1,38506.07
35276610088,1,245175
36322910044,1,31350
81466620081,1,130000
36708520057,1,43500
36900820092,1,10526.4
44512020050,2,46743.3
54302720023,1,146198
49291520088,1,57459
71200210043,2,222599.5
22324620078,2,120206.62
43483720079,1,100016.4
55693920093,1,19360
65849620046,1,165000
67750031005,1,2058
90596920028,1,30000
93739900053,1,83980
87471820093,1,30406
3273610078,2,88030.02
24161900081,2,850607.69
35635620078,1,7123.31
37628520078,4,88523.19
40000110038,1,51029
55819720098,1,38500
57146620082,1,11471.45
59319620021,1,19220
73597720031,1,12685
73662210020,1,72440
89305620052,1,59455
1289720096,1,10740.97
21037520061,1,141625.79
24432520073,1,74216
29957720038,1,24443.8
61137620066,1,28000.01
83709320083,1,47525
90319820010,1,55450
92171220076,1,69013.5
99249820015,1,16748
3942120042,1,82940
39155510062,1,116234
24559820014,1,40480
33865920026,1,17997.1
52240820096,1,130187.2
61387721003,1,34680
62921120035,1,7332.4
55750420002,1,249461.38
95084910021,1,8415.26
96919720096,1,39955
14860120050,1,49500
53063780007,1,62020.59
51119520089,1,81840
57474530094,1,58368.94
8215610099,1,147950
41740620011,1,86615
44194710039,1,68600
49306420072,1,40000
81354720061,1,93000
81849720063,1,86000
91470031000,1,24000
97103110097,1,201382.5
5015200067,1,24600
32171510079,1,84282.47
40713620089,1,28294.42
51903820069,1,95000
63871420092,1,96815
63930620052,1,68470.42
57393810027,1,179685.7
38935720090,1,86782
35481300097,1,130687.14
46466620088,1,55450
57142700034,1,47406.37
59478920099,1,25450
70781030096,1,44228.36
2903910020,1,25850
8701031009,1,338520.24
9266620080,1,22000
10202820014,1,8780.02
14736921002,1,55000
27955810081,3,280343.92
99872720075,1,53000
37079620040,1,37950
46847020043,1,43186
41812230099,1,117085.5
53696110046,1,60000
49134620069,1,81450
63249550006,1,15450
13074420094,1,72450
39283720056,1,251025
66161820095,1,33180.62
92485910029,1,40000
93473700053,2,64851.05
87976620089,1,54440
97827210069,1,296310.8
15304920027,1,99995
20843720055,1,52068.47
49924610084,1,97800
62456920095,1,25000
58800300062,1,291872.41
64597720096,1,26699.56
67419521004,1,139280
97597320069,1,62990
11697420032,1,115000
63015760000,1,484019.91
65401620080,2,541339.52
76152460007,1,33553.8
76580800012,1,55019.58
94086920026,1,32117.5
99939820012,1,55000
49625530092,1,134000
62284520086,1,18450
80053820064,1,55000
87339610080,1,47178.4
2822320045,1,60500
11687500063,1,70853.18
14473320052,1,145407.67
22405111005,1,56280
24279010092,1,11542.67
43640820090,1,54990
62786620052,1,66227.05
64781701004,3,178062.45
65963820068,1,60896
83290710081,3,90546.81
90589320040,1,125428
95210610012,2,166999.98
3753560006,1,92021.51
16076720094,1,45722
19219820011,1,40556.8
38276920020,1,62455
49952720053,1,47721.53
60236520023,1,98000.01
89665210073,2,173100
11466410072,1,83000
12353311005,1,24496.94
20631410063,1,153150.01
62507900079,1,203584.7
81574620003,1,194700
91933230090,1,100000
92264520043,1,62628.46
97673621008,1,58293.72
29889710048,1,54530.91
35760420067,1,18805.71
65633520089,1,26101
66729310099,1,440786.84
75276320044,1,7010.74
82164910088,1,48500
99470020076,1,115450
17690610076,1,55455
19534110052,1,563000
39290610082,1,38500
33476620089,1,25098.42
93728721009,1,22512.88
96282300069,1,130000
34324420074,1,40450
42539320038,1,54785
48008911004,1,650000
48912810068,1,51950
49207620044,1,30745
78965720098,1,12953.52
86160910089,1,35000
90475920021,2,59690
12886940007,1,55849
22426620087,1,42990
52859920090,1,60500
75660820027,1,36372.52
72398810072,1,25000
99668910031,2,104051.87
17702810092,1,40010
29595200093,1,11449.93
36898420080,1,133362.96
53490020096,1,68000
52130520076,2,227290.34
68900720012,1,33491.5
69804010074,1,86000
76194500089,1,274377.44
74711921000,1,73800
80965200095,2,141928
23988020061,1,80000
57290320041,1,69500
74286620089,1,43937
74984200065,1,65000
85701920091,1,69900
81630120055,1,43343.44
2052620075,1,8679
2321030090,1,24000
3114620025,1,112851.05
19240520080,1,62107.63
32137800048,7,236429.68
34185530096,1,30193.96
51106920024,1,29822.71
52106530098,1,46400
64790600061,1,69600.01
96347500097,1,15356.85
10464530092,1,41450
13105530094,1,18445.45
19846620086,1,8600
42210720044,1,24210
60962200091,1,42500
63717410005,1,50000
67210110028,1,19000
75378120043,1,65256.62
78235620052,1,30000
1976620089,1,33333.49
11294710078,1,33358.8
18578010032,1,78760
39556421001,1,61200
55075010084,1,135369
67572720093,13,187158.58
85966620086,1,9275.92
88807720016,1,30000
89525010002,1,5399.28
6593810099,2,162823.66
22464710059,1,125938.31
24292820065,1,38750
32246220026,1,61176
63274920021,1,25000
72881420082,1,42323
85161620046,1,75950
90213520060,1,85113
87549820027,1,64838.1
33865100060,1,43500
63730620015,1,107493.01
56045520010,1,43236.5
70343820063,1,24965
96684720015,1,32340
54299800080,1,145450
67911031007,1,30000
28530800085,1,318817
35683720073,1,53926.7
59347410048,1,187880
99233720052,1,30000
10039910000,1,53633.19
18318720038,1,7278
39741820098,1,51918.9
41991620032,1,59698.11
52975220083,2,47008.66
65923820063,1,55450
78702030095,1,80215.24
72132820097,1,99920
80136220064,1,40743.2
90780520059,1,121326.91
2539921005,1,18569.1
15699620044,1,133397.71
18186920029,1,39468
21093610029,1,25913.36
21558320065,1,55783.52
43070511009,1,112450
44051130096,1,21166.01
83644420023,1,260450
88897700018,1,109300
89739910065,1,123385.21
16668410073,1,5983
46360221003,1,172000
42979620042,1,127000
54962720029,1,63643
56164820016,1,41800
89878620041,1,14400
2159020029,1,21495
7113620048,1,7493.56
15880520048,1,75000
39234220055,1,313718
39408320030,1,241065
26198020036,1,67113.9
98943720079,1,59450
30498010069,1,25649.25
32528720037,1,30000
37065800075,1,60329.9
47611031007,1,88227
49372710078,1,69499.98
66918360001,1,8372.69
2189810080,1,106851.42
38506920027,1,57350
41255620042,2,110000
41934620060,1,61950
44953020013,2,55950.3
48670031001,2,90080
72079720096,1,35835
92711011006,1,5128.26
50776620085,1,24211.64
61765920027,1,40000
56522820092,1,10570
65146620082,1,100450
66365900097,1,228535
78448120043,1,51000
4876920029,1,70110
30340220090,1,73756
45426620089,1,55000
42014010088,1,221145.4
42348720039,1,50000
67949980005,1,76285
84776920091,1,24596.05
1797010031,3,1059290.92
5550031007,1,58833.4
19475320024,1,36020
20582820065,1,57490
27576620077,1,16164.54
28108720039,1,73067.5
28976620089,1,99990
62532030095,2,154801
55886700089,1,61555
82850031008,1,126546
21357910069,2,169000
27886620080,1,13348
45881820090,1,69938
60238720037,1,5432.59
98032520084,1,62725
97490031005,1,53225.01
18421620051,1,38422
37669711006,1,28995
42237420076,4,2316078
84906710034,1,33090
79929210028,1,19844.21
5971010095,1,123880
6865530091,1,53182.3
35474530097,1,70421.17
47083720051,2,93857.86
53568900094,1,181500
92460610038,1,58950
25653720030,1,257685.46
27691721009,1,48490
60156620083,1,26950
83645420041,1,40072.97
4772610069,1,44000
16907420085,1,499600
50867710027,1,92649.92
52377120015,1,37000
59361320022,2,100900
78756520022,1,20258.7
92856550000,1,5437
87253820095,1,36500
9076920023,1,54700
25797620039,1,60450
56160920028,1,43046
56813300097,1,14060
57841130093,1,55000
65851410099,1,60153.19
72302820015,1,4606.57
72793620033,1,49745.99
93889700081,1,29133.5
3335720011,1,26501.3
6100710066,1,35000
10811711008,1,53000
13393720078,1,51000
14929820013,1,61450
36978410069,1,27300
43608620064,1,5124.9
63531900065,1,149289
55728720033,1,7760.78
1663820063,1,3973.75
36913620081,1,37137.5
45859820019,1,14500
43621720051,1,21181.6
55018310072,1,47940
70019320032,1,20000
75533720058,1,29508.04
76704220061,1,654038.89
71199620079,1,124000
98588910061,2,149245
38598220078,2,610750
29600320058,1,60000
32801820099,1,2905
65952300040,1,45256.3
92367800064,2,193360.48
52770820093,1,13848.15
58506220002,2,944831.4
84370120027,1,34500
90700720043,1,46397.63
91767520075,1,74535
89118420055,1,233179.73
18368520069,1,40005.58
31045520095,1,84700
44280820090,1,76090
75968020026,1,18202
73215520027,1,132950
86178320036,1,39000
21251620020,1,69000
24976900058,1,16798
46988010033,1,77775
55731320073,1,46250
69687020061,1,50000
64756710056,1,184695
94862010042,1,30000
82221410072,1,71450
97658710037,1,209935
6248220098,1,75258.25
13326720094,1,59532
20646000016,5,535402.14
25196910065,1,37000
34011820093,1,5000
40691030095,1,29600
64028720010,1,12336.72
72182420059,1,52300
87705310011,1,88000
97356710066,1,49000
10734510068,1,105000
26282610047,1,38572.26
31063720058,1,8830.05
63660400059,1,31686
78508620067,1,12523.61
84126510031,1,239800
86543720055,1,15665
89064620050,1,49490
19039720099,1,6778.9
29483230095,1,21282.9
54082420095,1,41318.3
67577520074,1,31050.83
75690320082,1,498408.93
25366230098,1,60500
25380820094,1,38000
28622160003,1,187000
55746320092,1,25599
74002220017,1,15106.39
26754710039,1,58043.34
42832620072,2,160250
53468720096,1,26922.8
53727920093,1,72990
75650911005,1,775450
19977721004,1,165046.48
28916520043,2,41222.98
67325220016,1,103037.86
94152720031,1,34000
2148510014,1,39465
54466520028,1,40000
49326720099,1,45947.15
58739910098,2,1804600.55
68176100073,1,35095
198520051,1,58043
6681220013,1,50000
48067520038,1,97949.31
50589620047,1,40255.22
90529310027,2,80480.8
20925530095,1,72100
39066620075,1,80562.18
28232620086,1,17022.08
29033720054,1,16357
50394120069,1,66724
59257120098,1,35090
77540820099,2,484319.46
18494420085,1,60450
22006210030,1,95833
22096620083,1,11450
25580020040,1,57416.07
25582910047,2,274271.71
45019820016,1,23961.98
54289920097,1,4740
61007310019,1,36083.03
64633720051,1,259556.45
65586820010,1,18791.73
66306620036,1,53500
89008720030,1,55940
28629820019,1,40976.13
45361820097,1,18398.08
55240620071,1,47293
10394320013,1,136400
64207700066,1,58450
78426720099,1,14586
85369620045,1,28450
99374110039,1,29990
99748720094,1,9000
25057420090,1,70000
27800610077,1,36500
34895920021,1,88000
36586510052,1,72065.77
41739520056,1,150150
93462210024,2,251481
98763921009,1,31801.25
17736620086,1,19450
28520920091,1,64454
28970710040,1,106810
59146020019,1,5425.2
75997110004,1,750000
85480820096,1,33950
31165600081,1,31889
52502810016,2,193050
79481120023,1,26424
79609120090,1,40000
12289620064,1,51000
21247620060,1,80762.95
41601221002,1,29450
41848520071,1,106914.34
48525720097,1,8867
59882210064,1,60000
70000720044,1,41950
75657610037,1,59057.91
84317420071,1,70450
17260120069,1,100000
40437620073,1,80011.44
92477020018,1,73007.22
18952310060,1,67841
39458720091,1,18483
42304900070,1,723118
64278510040,2,200000
64327620060,1,10000
92974610027,1,66500
4011820096,1,23541.38
17220720043,1,36422.11
39696610074,1,82696
49258320084,1,88862.14
3433120044,1,38940
8964530096,1,25440
10537020094,2,79700
45691030098,1,21990
42903520061,1,54436.8
50839810055,1,139065.36
82450004,1,43923.07
983820092,1,34250
7497810042,1,438580.17
9781910082,1,10000
47928720038,1,20000
76013920026,1,189640
78802030092,1,32994.5
72954810082,1,56568.66
98971820093,1,80914.85
2596920025,1,30490
18597120018,1,68000
20408720034,1,68000
22653520051,1,72400
27073720076,1,7020
33257510023,1,8812.42
37583720075,1,43636.36
56520320043,1,49040
84767720039,1,30000
96795620084,1,56990
3375920093,1,21725
11118610086,1,130450
45436620082,1,7800.5
60809520021,1,27500
91757210049,1,731500
595720030,1,68000
13630621007,1,14266.1
23408920099,1,100450
39699120046,1,30450
52309220049,1,17649.61
57544810025,1,32384
69656610018,1,56516.18
32139620040,1,46350
46597110096,1,61250
79061120051,1,10722.16
79105860001,1,60000
73994410010,1,35580.6
84383720072,1,84932.94
79684810075,1,48450
93093410003,1,42975.8
2014920093,1,18526.03
75490720030,1,78130
86149220044,1,277300
88865530093,1,48319.2
32342320051,1,10000
32553720071,1,38195
41204520033,3,118500
50549420016,1,9754
55867910056,1,49380
8887120009,1,77325.34
11014820097,6,71116.32
24575060000,1,54316.21
28162811003,1,23450
59640921007,1,58430
65938720030,1,67500
85115220068,1,38264.66
94002030094,1,86387.5
94280031003,1,100000
87712030093,1,147983.49
96933020053,1,90697.1
12671700065,2,90640.17
29334800023,3,533139
47834020073,1,5983
72298720096,1,48651.06
92495620084,1,28800
94322820095,1,53990.8
94426621007,1,33000
54074120076,1,31924.01
56546210053,2,147342.44
57934020029,1,104457.13
76442520004,1,40000
78050910088,1,124000
73124660008,1,71500
3345000077,1,151734
4319620066,1,4515.35
10134510013,1,58928.99
40853820066,1,14997.58
50858020016,1,60475.79
63419290009,1,24990
79731521007,1,24734.6
80972720056,1,40345
3778120015,1,60451
19519320035,1,30000
19871510030,1,82000
27292820093,1,50000
29423820069,1,22963.64
29566620080,1,53841.09
60747320090,2,210283.05
78082530098,1,76994.79
94312410033,1,60000
41629100042,1,113800.85
79642010096,1,13381.97
99119810011,1,60000
96439310020,2,137159.46
1169611004,1,93184.62
5443220072,1,110000
12877720037,1,70806.65
26177021005,1,85700
60826620083,1,250000
59428910052,1,532905.86
18614921002,1,9845
26599620040,1,55556.68
27422820017,1,98000
61466620075,1,83245.9
94702300016,1,39380.04
8607120056,2,540980
13546300032,1,32200
18279610038,1,30132.31
18340520059,1,80450
38861810068,1,126545
28965821002,2,188166.02
33187720091,1,29649.99
34839720092,1,34000
45232720030,1,45695.66
53159120097,1,23980
97293320000,1,24050
6775410037,1,119825.42
21953720050,1,22589
25370900058,1,200891.93
45610320027,1,54725
76238720033,1,4094.63
81353820095,1,28446
31009820015,1,55000
54399800037,1,52250
62696720033,1,63324.49
70143820093,1,53440
70762320071,1,103988.31
80477420072,1,55345.02
99301821008,1,41500
31360621005,1,128966.74
34097720092,5,403870
52761620030,1,160580
50765530092,1,53000
62984530090,1,160930
55358520017,1,40000
99900720030,1,143000
5865910081,1,19498.8
22832310068,1,153826.79
26398210010,2,278300
26494900089,1,174032.93
30978821004,1,126073
48302720073,1,72433
71358620026,1,250000
94548220084,1,57963.01
3879510055,1,84590
29787520059,1,62242.07
55256220013,1,51524
58433021001,1,26719.22
74535120094,1,59400
74815821004,3,61942.86
92600720010,1,40000
849910062,1,200000
37975530094,1,119900
34665720091,1,69443.12
69240110036,1,196789
75903710050,1,31850
77576620080,1,13822.68
84091420078,1,2882.14
79493010083,2,61076.24
93944120072,1,226050
89057221000,1,12912.09
98700820024,1,50000
2503720076,1,79950
7749410089,1,70000
44521810062,1,3503159
50159320052,1,17527.53
50892720059,1,94153.99
67044530093,1,146866.5
79280520020,1,38000
98808720033,1,54056.42
6508811004,1,50000
37917720092,1,35000
35205021008,1,12376.27
55971120038,1,275000
64297330096,1,52195
77501031003,1,58160
96773520007,1,227590
962410051,1,695355
30859330093,1,86350
76110720042,1,89473.55
95487710075,1,60000
98506510014,3,184115.47
11587820019,1,70212.4
19683720073,1,38450
41419520030,1,116500
77299620049,1,14545.64
73703920097,1,95000
86516420057,1,90200
87689620043,1,190600
9543820065,1,50000
20055720097,1,58316.6
54112820090,1,79700
52553820062,1,42403.5
60143810056,1,18208.98
84166610061,1,36945.14
82336200091,1,12423.02
12664620059,1,9375
18113820094,1,32500
38865620026,1,33127.29
35502120010,1,95560
47446620085,1,51275.21
63968820017,1,49500
64728720038,1,40248.83
81946920024,1,50921.7
1537010078,1,170500
15518720039,1,41000
38510031003,1,64663.5
24448820011,1,46600
34659810015,1,94960
41635710074,1,66257
57593720018,1,28500
69051110053,8,374472
78344620027,1,68330.63
74634530099,1,49000
93889620049,1,39995
30216410022,1,78399.99
47443220051,1,150000
49233530093,1,242000
50003820069,1,65500
60810720063,1,15394.5
67335530093,1,25715
78824810057,1,4521.5
73694321008,1,48523.09
85580031000,1,162526
12569721003,1,11133.21
21666310040,2,103815.64
30871420059,1,18325
35604220012,1,88650
69492720076,1,50000
82880320011,1,118620.32
80039820017,1,150000
81753210077,1,306224.1
88745321000,1,8123.28
676220062,1,20000
1168810052,1,24676
25851220045,1,13008.94
94702420050,2,59670
149620048,1,416860
9156920023,1,56430
10696921009,1,5100
20946320046,1,78450
27516920027,1,61857.46
32173820062,1,42287.6
83459020079,4,547344.31
95001220093,1,56440.02
40959820013,1,77915.49
40982520035,1,55493
53177221000,1,238928
51475620086,1,61990
52544721003,1,175370
68408820097,1,223342.2
13736920021,1,33950
19172400051,1,198951.61
34904610034,1,55000
37415820026,2,86821.2
43149620021,1,211000.6
66073910082,1,140000
84058921006,2,391900
89913720057,1,73145
87575360001,1,40000
87767050008,1,126221
1975720096,1,69443.12
20356810088,1,48905.74
28492900068,1,60000
40542030091,1,43500
52289620036,1,9166.54
61336100012,1,38990
68745110096,1,77146.99
91612030098,1,18008
86736620085,1,5356
96640621007,1,12929.24
2813020083,1,70140
16046620084,1,54757.14
56983020055,1,20400
92562820095,1,3000
364530096,1,60000
2269820019,1,34730.61
66420500070,1,12000
75573820061,1,16024.57
74423520042,1,14530
86831520074,1,81400
14331820094,1,40709.37
32993720075,1,31265.94
50058720030,1,99850
66988820018,1,199400
854210052,1,51300.66
36505620015,2,309695
41568010050,2,798197.99
42429410067,1,67650
74244620072,1,124237.8
29383720054,1,79590
33367520070,1,86306
45184410096,1,110220
66056220020,1,72512
79469910081,1,28440
88596720031,1,69093.39
51650720034,1,10523.37
6586520026,1,67590
11892620013,1,25999.99
12076620087,1,63300
23143400038,1,72406
22497100062,1,99000
28916620036,1,35000
35996220088,2,61182
57002410000,1,40000
23773090003,1,114636.71
30299620040,1,114994.5
33150820099,1,30789
44404720017,1,25971.84
77358230092,1,67500
77626720099,1,19580
5103720054,1,35000
13425530093,1,43650
35156810093,1,27698.2
36446620081,1,82000
46689620042,1,46234.77
45099210014,1,41720.89
86156620038,1,50000
95657110065,1,25450
25783720071,1,68246
27883720078,1,6818.18
29465100035,1,68292.06
48615530094,1,67500
68711031007,1,33000
85114520042,1,90595
16786100084,1,66950
24255921000,1,27929.04
31060820096,1,64123
32750320034,1,71080
40495720021,1,14440.71
41383720072,1,35000
54605620046,1,34500
51098120093,3,1237906.51
70677720097,1,66428
84529600058,1,133395
15758320069,1,38181.82
8813820061,1,9277.86
23949720014,1,8962.25
25828720033,1,114400
26110420044,1,67777.23
33791820013,1,156430
65833720077,1,37431
75275720062,1,64827.25
76820820013,1,109660
74548520046,1,57266.44
83225530092,1,40645
1718720036,1,14850
5672620045,1,9682.89
31094520032,2,41810
32899720095,1,39791
34841410093,1,13710.25
48656010079,3,1502805.91
49356620080,1,53663.8
72193720030,1,26330
91873720054,1,38720
2909820018,1,41023.33
18358520057,1,60443.5
19104720096,1,11903.94
26907510039,1,53159
59786810078,1,61490
82085530095,1,89675
97628720090,1,15356
16862510035,1,72258
18119110085,1,10900.09
53489620051,1,54950
57728720032,1,21989
4418720038,1,80000
13881610046,2,108412
43359010061,1,64311.99
61582910061,3,1952167.32
14523820064,1,30657
17186620080,1,17450
31169920090,1,50000
35925720093,1,13458.6
46303821002,1,79816.25
55490410026,1,50000
80927920091,2,56680.01
12213520040,1,21010.61
15141910050,2,220532
52628720032,1,75450
62616920095,1,23790
66853720052,1,18377.08
71960031005,1,81000
85143820060,1,31878
6803820069,1,48449
23690031008,1,42500
46021820095,1,11622.27
51303420096,1,276500
56956220051,1,1661347.58
67943621001,1,4241.95
74483720070,1,61925
1344510033,2,210190
2487520073,1,17000
3898121004,1,11472
22208210012,1,42000
38726620085,1,63500
47335530095,1,62024
98936520087,1,50000
53419820015,1,42500
50214430095,1,57442
76420710085,1,5009.87
83638120016,1,70451.9
91672520080,1,70000
92245910097,2,315565.22
31053820063,1,53990
31673010088,1,241815
35643820096,1,50535
45551620053,1,72098.8
39549820012,1,37814
75344010049,1,104940
79419010050,1,111604.1
72909820011,2,118640
99688820017,1,31900
97286110080,3,165004.22
14600720041,1,89166.47
38669320077,1,150000
36362530097,1,19885.37
37688520088,1,71959.37
48364530099,1,62445
58476720021,1,109160
58901820091,1,8459
68030820094,2,70440
68888800043,1,20000
83107020067,1,13950
15148720030,1,40595
16079910029,1,15767.83
33263530098,1,47807
53833820096,1,50000
71509620040,1,31950
572720038,1,39475
8369820013,1,2829.06
12362320069,1,60450
49367410070,1,40400
61383800097,2,84136
99401720052,1,141900
27921910033,1,312400
43766660002,1,49877.06
50665220054,1,27850.24
52303820094,1,51365.21
76579620049,2,58879
77911820099,1,52500
74546910075,1,14482.5
22937320035,1,200000
24536420042,1,19941
46970820097,1,18122.02
40530910059,2,32344.11
94041820013,1,62627.26
97210710047,1,10234
15608010081,1,74000
10196721000,1,55940
37379620042,1,30000
54089410009,1,42451.85
76713400048,1,226500
99703820067,1,17864
7832130096,1,69452
12073720023,1,59000
44255821008,1,5200
57462230094,1,74000
60191710068,1,3241383.16
67649820018,1,7093.82
78218720035,1,25000
88563820060,1,8760
23146220016,2,82604
16721820099,1,4392
46590031002,1,47055.5
56883210097,2,56000
68675620073,1,48545
64687520012,1,16571
65390810013,1,67437.55
78201820021,1,32966.5
79397720034,1,39785
85826010040,1,140969
93253720079,1,54890
17799620040,1,19950
37109320082,1,25950
37200610099,1,74501
42642410066,1,33600
70269720063,1,41053
99290820025,1,71136.5
95857020072,1,38050
11700820097,1,102564.1
27120921007,1,50600
32793120083,1,65440
37843910052,1,46170.03
45378820018,1,64365
63132210083,1,33946.6
90200820013,1,76490
98543720053,1,60100.01
19729610057,1,29000
26149810066,1,58250.5
32797620042,1,51510
63050610083,1,74593.75
58628510024,1,342227.99
71197710070,1,4774.65
81344620032,1,11472
8768711009,1,146500
23213710032,1,83000
47597520073,1,53505
61525620084,1,77450
63275120050,1,29400
70312510089,1,30000
78991520081,1,58125
23925120022,1,66945
32399620047,1,28935
44586720017,1,25993.26
52265020028,1,52945.41
73001720074,1,66500
3036620061,1,131337.3
14229010060,2,176940.53
16343121003,1,6781.5
38691821003,1,28500
29447610082,1,6335
37020720047,1,51304.59
49002030091,1,59400
52383020096,1,26718.01
57986520041,1,60539
70266100053,1,56900
91778320087,2,89604.9
15387820012,1,41955.7
40825530096,1,167420
51523020019,1,264000
68123720068,1,66950
